timestamp,cinema,mTitle,mTime,mURL,mPosterURL
2022-07-04 18:24:31.492821,Cinesphere Theater,Back to the Future Part II,2022-07-08 19:30:00,https://ontarioplace.com/en/event/back-to-the-future-part-ii/,https://ontarioplace.com/wp-content/uploads/2022/06/BTTF-2-Poster.jpg
2022-07-04 18:24:31.496466,Cinesphere Theater,The Bourne Supremacy,2022-07-09 19:30:00,https://ontarioplace.com/en/event/the-bourne-supremacy/,https://ontarioplace.com/wp-content/uploads/2022/06/Bourne-Supremacy-poster.jpg
2022-07-04 18:24:31.501909,Cinesphere Theater,Free Solo: The IMAX Experience,2022-07-10 16:00:00,https://ontarioplace.com/en/event/free-solo-the-imax-experience/2022-07-10/,https://ontarioplace.com/wp-content/uploads/2019/04/FREE-SOLO_1688x2500_px_150dpi_UR_Large-1-scaled.jpg
2022-07-04 18:24:31.507813,Cinesphere Theater,Free Solo: The IMAX Experience,2022-07-24 16:00:00,https://ontarioplace.com/en/event/free-solo-the-imax-experience/2022-07-10/,https://ontarioplace.com/wp-content/uploads/2019/04/FREE-SOLO_1688x2500_px_150dpi_UR_Large-1-scaled.jpg
2022-07-04 18:24:31.513147,Cinesphere Theater,Special Event: Yeti 2022 Film Tour,2022-07-21 19:30:00,https://ontarioplace.com/en/event/yeti-2022-film-tour/,https://ontarioplace.com/wp-content/uploads/2022/06/Yeti-poster-1.png
2022-07-04 18:24:32.946636,Tiff Bell Lightbox,A Night of Knowing Nothing,2022-08-11 18:15:00,https://tiff.net/events/events/a-night-of-knowing-nothing,https://images.ctfassets.net/22n7d68fswlw/7hmrObg5EUzyYDF0M6oKXJ/941024251293a133b7c8d683beac8b21/a_night_of_knowing_nothing_poster.jpg
2022-07-04 18:24:32.949228,Tiff Bell Lightbox,A Night of Knowing Nothing,2022-08-14 13:30:00,https://tiff.net/events/events/a-night-of-knowing-nothing,https://images.ctfassets.net/22n7d68fswlw/7hmrObg5EUzyYDF0M6oKXJ/941024251293a133b7c8d683beac8b21/a_night_of_knowing_nothing_poster.jpg
2022-07-04 18:24:32.953396,Tiff Bell Lightbox,A Night of Knowing Nothing,2022-08-17 21:15:00,https://tiff.net/events/events/a-night-of-knowing-nothing,https://images.ctfassets.net/22n7d68fswlw/7hmrObg5EUzyYDF0M6oKXJ/941024251293a133b7c8d683beac8b21/a_night_of_knowing_nothing_poster.jpg
2022-07-04 18:24:32.961732,Tiff Bell Lightbox,Aparajito - The Undefeated,2022-08-10 18:00:00,https://tiff.net/events/events/aparajito-the-undefeated,https://images.ctfassets.net/22n7d68fswlw/37YPIYn5FrkHz0cuK3VPWh/3c55d478c1698feb2d304bd15cfec4ae/Aparajito---The-Undefeated_-English-poster.jpg
2022-07-04 18:24:32.965769,Tiff Bell Lightbox,Apples,2022-07-08 13:15:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.969838,Tiff Bell Lightbox,Apples,2022-07-08 19:00:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.973740,Tiff Bell Lightbox,Apples,2022-07-08 21:15:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.977646,Tiff Bell Lightbox,Apples,2022-07-09 14:00:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.981686,Tiff Bell Lightbox,Apples,2022-07-09 20:05:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.985644,Tiff Bell Lightbox,Apples,2022-07-10 13:00:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.989578,Tiff Bell Lightbox,Apples,2022-07-10 15:15:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.993485,Tiff Bell Lightbox,Apples,2022-07-10 18:35:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:32.997390,Tiff Bell Lightbox,Apples,2022-07-10 20:50:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.001329,Tiff Bell Lightbox,Apples,2022-07-12 18:30:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.005262,Tiff Bell Lightbox,Apples,2022-07-13 14:00:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.009180,Tiff Bell Lightbox,Apples,2022-07-13 16:15:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.013115,Tiff Bell Lightbox,Apples,2022-07-13 19:00:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.017156,Tiff Bell Lightbox,Apples,2022-07-13 21:15:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.021196,Tiff Bell Lightbox,Apples,2022-07-14 13:15:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.025120,Tiff Bell Lightbox,Apples,2022-07-14 15:30:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.029043,Tiff Bell Lightbox,Apples,2022-07-14 18:30:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.032962,Tiff Bell Lightbox,Apples,2022-07-14 20:45:00,https://tiff.net/events/events/apples,https://images.ctfassets.net/22n7d68fswlw/3dDSgRkaMqDxhB9WwPuWt3/e6ed6ca5a248ec31a12ccf46ede82338/Apples_poster.jpg
2022-07-04 18:24:33.040874,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-08 14:00:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.045494,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-08 19:15:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.049611,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-08 21:55:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.054008,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-09 13:00:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.058042,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-09 19:00:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.062168,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-09 21:45:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.066288,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-10 15:45:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.070392,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-10 18:30:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.074319,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-10 21:15:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.078224,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-12 19:00:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.082137,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-13 12:50:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.086060,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-13 15:30:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.089962,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-13 18:45:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.093905,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-13 21:30:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.097844,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-14 14:00:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.101739,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-14 19:00:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.105660,Tiff Bell Lightbox,Both Sides of the Blade,2022-07-14 21:30:00,https://tiff.net/events/events/both-sides-of-the-blade,https://images.ctfassets.net/22n7d68fswlw/4I8wdPAUw14m3rFojcIHPp/490c44f227250f098b1565d83d075f6f/BothSidesOfTheBlade_01.jpg
2022-07-04 18:24:33.109617,Tiff Bell Lightbox,Burning,2022-08-26 18:15:00,https://tiff.net/events/events/burning,https://images.ctfassets.net/22n7d68fswlw/1Sh6QwGhGo9IXJmmmCFUz9/92c24c035f1b9c72c6c7c9ca19641547/Burning_Poster01.jpg
2022-07-04 18:24:33.113542,Tiff Bell Lightbox,Burning,2022-08-28 16:00:00,https://tiff.net/events/events/burning,https://images.ctfassets.net/22n7d68fswlw/1Sh6QwGhGo9IXJmmmCFUz9/92c24c035f1b9c72c6c7c9ca19641547/Burning_Poster01.jpg
2022-07-04 18:24:33.119653,Tiff Bell Lightbox,Charulata,2022-08-04 18:15:00,https://tiff.net/events/events/charulata,https://images.ctfassets.net/22n7d68fswlw/3WMttreO4anVOqGO92xbWw/3fbbb97d4c860b4f1c03e3cb6682d6ce/Charulata_02.jpg
2022-07-04 18:24:33.123924,Tiff Bell Lightbox,Chess of the Wind,2022-07-16 13:30:00,https://tiff.net/events/events/chess-of-the-wind,https://images.ctfassets.net/22n7d68fswlw/Y1epqE47lGwBFe1PrCTUf/667f7aa657797c7b85c6c7c4162971cc/chess_of_the_wind_poster.jpg
2022-07-04 18:24:33.127963,Tiff Bell Lightbox,Chunhyang,2022-07-31 19:30:00,https://tiff.net/events/events/chunhyang,https://images.ctfassets.net/22n7d68fswlw/7zwjf51Tva4MIEdkd1jS6Y/b7ea9209a5e3c40a9181aea36b292c6e/CHUNHYANG_poster01.jpg
2022-07-04 18:24:33.133429,Tiff Bell Lightbox,Crash,2022-07-10 19:30:00,https://tiff.net/events/events/crash,https://images.ctfassets.net/22n7d68fswlw/mri9uPz9HPVKfxawhHjPw/25a56aba23ef416df16cfaa13ea41b8e/crash_poster.jpg
2022-07-04 18:24:33.141244,Tiff Bell Lightbox,Crimes of the Future,2022-07-05 18:00:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.146709,Tiff Bell Lightbox,Crimes of the Future,2022-07-06 13:05:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.153384,Tiff Bell Lightbox,Crimes of the Future,2022-07-06 15:35:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.160489,Tiff Bell Lightbox,Crimes of the Future,2022-07-06 19:45:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.166452,Tiff Bell Lightbox,Crimes of the Future,2022-07-06 22:15:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.173506,Tiff Bell Lightbox,Crimes of the Future,2022-07-07 12:45:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.179625,Tiff Bell Lightbox,Crimes of the Future,2022-07-07 15:15:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.187135,Tiff Bell Lightbox,Crimes of the Future,2022-07-07 18:25:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.193880,Tiff Bell Lightbox,Crimes of the Future,2022-07-07 22:20:00,https://tiff.net/events/events/crimes-of-the-future,https://images.ctfassets.net/22n7d68fswlw/7a2DyvoScTtZmC0I7SP8XW/583f9cfb702ce97649942f3804348eb2/11X17_Crimesofthefuture_LR.jpg
2022-07-04 18:24:33.200143,Tiff Bell Lightbox,Day Shall Dawn,2022-08-18 18:15:00,https://tiff.net/events/events/day-shall-dawn,https://images.ctfassets.net/22n7d68fswlw/42W3EfsCHJNSFMExXHOzoZ/4531317fb3136f0050b5e1722ff49d81/Day-Shall-Dawn_02.jpg
2022-07-04 18:24:33.214371,Tiff Bell Lightbox,Devi,2022-08-20 13:30:00,https://tiff.net/events/events/devi,https://images.ctfassets.net/22n7d68fswlw/4KiWK9PnFXlqWbrJpkncBo/7565a8214c9ea2d320c20d70cf1e2b4b/Devi_01.jpg
2022-07-04 18:24:33.225686,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-05 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.230984,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-07 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.236977,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-12 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.242282,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-14 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.247980,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-19 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.253940,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-21 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.258180,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-26 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.262248,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-07-28 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.266344,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-02 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.270445,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-04 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.274524,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-09 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.279344,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-11 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.283543,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-16 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.287489,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-18 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.291420,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-23 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.295402,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-25 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.299944,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-08-30 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.304098,Tiff Bell Lightbox,Film Reference Library Public Hours,2022-09-06 12:00:00,https://tiff.net/events/events/film-reference-library-public-hours,https://images.ctfassets.net/22n7d68fswlw/3N8p3mH4YoEYMQSoMk84u8/9cca8f7cbb3b5be6fc3078ef3c905f9f/LibraryPage_Header.jpg
2022-07-04 18:24:33.309291,Tiff Bell Lightbox,Get Out,2022-07-07 20:00:00,https://tiff.net/events/events/get-out,https://images.ctfassets.net/22n7d68fswlw/6O7K03uOJ2K62KCW2AgikE/894dd6bce8d6ebf4a39b384cf14c44b6/poster-get-out.jpg
2022-07-04 18:24:33.313568,Tiff Bell Lightbox,Get Out,2022-07-10 16:30:00,https://tiff.net/events/events/get-out,https://images.ctfassets.net/22n7d68fswlw/6O7K03uOJ2K62KCW2AgikE/894dd6bce8d6ebf4a39b384cf14c44b6/poster-get-out.jpg
2022-07-04 18:24:33.319291,Tiff Bell Lightbox,Gull,2022-08-21 19:30:00,https://tiff.net/events/events/gull,https://images.ctfassets.net/22n7d68fswlw/14b1WJymFNilZbaxgrbFWQ/0d58c41c8209573a18b6db336c42db8f/gull__poster_final_eng.jpg
2022-07-04 18:24:33.323910,Tiff Bell Lightbox,House of Hummingbird,2022-07-24 19:30:00,https://tiff.net/events/events/house-of-hummingbird,https://images.ctfassets.net/22n7d68fswlw/31TopptJuJIqPHO4Dse2MR/83b92196da6495aa39b9753e4fa65fe4/house_of_hummingbird_poster.jpg
2022-07-04 18:24:33.330629,Tiff Bell Lightbox,Introduction preceded by Together,2022-07-28 18:15:00,https://tiff.net/events/events/introduction-preceded-by-together,https://images.ctfassets.net/22n7d68fswlw/5NNcZOGqpFWA8aTdsEIpSw/f7baa81a2ca5148b5049783f6cbd3540/Introduction_Poster-700-x-1000.jpg
2022-07-04 18:24:33.334778,Tiff Bell Lightbox,Irma Vep,2022-07-23 17:00:00,https://tiff.net/events/events/irma-vep,https://images.ctfassets.net/22n7d68fswlw/jGlhkYrLvU6AycgyiM6s6/ffaad73bd8661b54cbc89dc06a6e721b/9b_-_Irma_Vep_-_US_-_Curry.jpg
2022-07-04 18:24:33.343818,Tiff Bell Lightbox,Joint Security Area,2022-07-09 20:00:00,https://tiff.net/events/events/joint-security-area,https://images.ctfassets.net/22n7d68fswlw/64Y5SUdAuVSBJV9jvSiAOz/0b35cd431c51411b4445d2d6a0ef24fa/JointSecurityArea_01.jpg
2022-07-04 18:24:33.348349,Tiff Bell Lightbox,Just Another Girl on the I.R.T.,2022-08-14 16:00:00,https://tiff.net/events/events/just-another-girl-on-the-irt,https://images.ctfassets.net/22n7d68fswlw/1nm4kmv1iIs0RdOfo5LF2q/3118ec7a3ea2d5c458e783454bd7ae41/Just-Another-Girl-on-the-IRT_HEROIMAGE.jpg
2022-07-04 18:24:33.356708,Tiff Bell Lightbox,K-Mania: The Popularity of Korean Film and Culture,2022-07-31 13:30:00,https://tiff.net/events/events/k-mania-the-popularity-of-korean-film-and-culture,https://images.ctfassets.net/22n7d68fswlw/4F3mcnOC9aA79disrKblek/daf4a5de87f53a15987e92a12388a4b5/Idols-Never-Die_Poster.jpg
2022-07-04 18:24:33.364431,Tiff Bell Lightbox,La Haine,2022-08-04 21:00:00,https://tiff.net/events/events/la-haine,https://images.ctfassets.net/22n7d68fswlw/3jd2MbBQMxkGmNhlxBCe9b/66bc46eccbac6486219e4df670e5ac40/LaHaine_poster_original.jpg
2022-07-04 18:24:33.371962,Tiff Bell Lightbox,Lady Vengeance,2022-07-22 21:00:00,https://tiff.net/events/events/lady-vengeance,https://images.ctfassets.net/22n7d68fswlw/4Exns83ejote6OHnIFrkQV/6eb49bd4faa3a6dd93b01faf06d55158/LadyVengeance_Poster.jpg
2022-07-04 18:24:33.379213,Tiff Bell Lightbox,Lady Vengeance,2022-07-24 16:00:00,https://tiff.net/events/events/lady-vengeance,https://images.ctfassets.net/22n7d68fswlw/4Exns83ejote6OHnIFrkQV/6eb49bd4faa3a6dd93b01faf06d55158/LadyVengeance_Poster.jpg
